LAT,,,,,1.35514,1.35514,1.35514,1.35514,1.35514,1.35514,1.35514
LON,,,,,103.99,103.99,103.99,103.99,103.99,103.99,103.99
ASL,,,,,6,6,6,6,6,6,6
CITY,,,,,Singapore Changi Airport,Singapore Changi Airport,Singapore Changi Airport,Singapore Changi Airport,Singapore Changi Airport,Singapore Changi Airport,Singapore Changi Airport
DOMAIN,,,,,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL
LEVEL,,,,,2 m above gnd,2 m above gnd,MSL,sfc,sfc,10 m above gnd,10 m above gnd
NAME,,,,,Temperature,Relative Humidity,Mean Sea Level Pressure,Total Precipitation (high resolution),Total Cloud Cover,Wind Speed,Wind Direction
UNIT,,,,,°C,%,hPa,mm,%,km/h,°
AGGREGATION,,,,,,,,,,,
UTC_OFFSET,,,,,8,8,8,8,8,8,8
,,,,,,,,,,,
Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Relative Humidity  [2 m above gnd],Mean Sea Level Pressure  [MSL],Total Precipitation (high resolution)  [sfc],Total Cloud Cover  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd]
2018,6,3,15,0,29.18,70,1007.1,0,100,11.63,201.8
2018,6,3,16,0,29.24,71,1006.3,0,100,10.83,195.42
2018,6,3,17,0,29.29,71,1006,0,100,10.31,192.09
2018,6,3,18,0,28.85,72,1006.5,0,100,10.66,191.69
2018,6,3,19,0,28.09,76,1006.9,0,100,10.14,186.12
2018,6,3,20,0,28.65,73,1008,0,18.3,11.61,172.87
2018,6,3,21,0,28.15,76,1008.7,0,30,11.9,176.53
2018,6,3,22,0,27.81,79,1009.5,0,30,11.88,180
2018,6,3,23,0,27.42,81,1009.7,0,30,14.76,181.4
2018,6,4,0,0,27.15,82,1009.5,0,30,13.32,181.55
2018,6,4,1,0,26.97,83,1009.3,0,30,12.24,180
2018,6,4,2,0,26.58,84,1009,0,2.4,11.9,183.47
2018,6,4,3,0,26.28,86,1008.4,0,0.3,11.97,186.91
2018,6,4,4,0,26.01,87,1008.2,0,0,12.29,185.04
2018,6,4,5,0,25.89,87,1008,0,0.3,11.9,183.47
2018,6,4,6,0,25.87,87,1008.1,0,0.6,11.53,181.79
2018,6,4,7,0,25.82,87,1008.2,0,6.6,11.54,183.58
2018,6,4,8,0,27.34,84,1008.7,0,10,11.93,185.19
2018,6,4,9,0,27.91,77,1009,0.1,26.4,15.16,184.09
2018,6,4,10,0,30.03,67,1009,0,10,15.84,181.3
2018,6,4,11,0,30.94,63,1008.7,0,10,15.5,182.66
2018,6,4,12,0,31.69,60,1008.7,0,10,14.78,182.79
2018,6,4,13,0,32.22,57,1008.2,0,10.2,14.06,182.94
2018,6,4,14,0,32.44,57,1007.8,0,10.2,13.7,183.01
2018,6,4,15,0,32.45,57,1006.8,0,10,12.96,181.59
2018,6,4,16,0,32.19,57,1005.9,0,10,12.6,180
2018,6,4,17,0,30.85,62,1005.8,0.1,43,11.88,180
2018,6,4,18,0,30.79,62,1006.2,0,10,11.54,176.42
2018,6,4,19,0,29.53,68,1006.9,0,10,10.14,173.88
2018,6,4,20,0,28.81,74,1007.8,0,0,12.5,168.37
2018,6,4,21,0,28.23,78,1008.8,0,0,11.79,167.66
2018,6,4,22,0,27.79,81,1009.2,0,0,11.72,169.38
2018,6,4,23,0,27.31,84,1009.5,0,0,11.37,169.05
2018,6,5,0,0,26.93,86,1009.2,0,0,11.72,169.38
2018,6,5,1,0,26.68,87,1009.7,0,0,11.97,173.09
2018,6,5,2,0,26.36,88,1009,0,0,12.32,173.29
2018,6,5,3,0,26.08,89,1008.8,0,0,13.34,176.91
2018,6,5,4,0,25.83,90,1009,0,0.6,13.32,178.45
2018,6,5,5,0,25.69,90,1009.2,0,3.6,12.96,180
2018,6,5,6,0,25.66,90,1009.3,0,1,12.61,181.64
2018,6,5,7,0,25.72,89,1009.6,0,0,11.9,183.47
2018,6,5,8,0,27.28,85,1009.9,0,0,11.97,186.91
2018,6,5,9,0,29.32,70,1010.1,0,10,14.83,185.57
2018,6,5,10,0,29.5,67,1010.4,0.1,73,14.83,185.57
2018,6,5,11,0,29.86,66,1010.7,0.1,67,15.14,182.73
2018,6,5,12,0,30.7,63,1010.4,0,41,15.14,182.73
2018,6,5,13,0,31.91,59,1010.1,0,10,15.12,180
2018,6,5,14,0,32.3,57,1009.4,0,10,14.78,177.21
2018,6,5,15,0,32.35,57,1008.6,0,10,14.15,172.69
2018,6,5,16,0,32.1,58,1007.9,0,10,14.21,171.25
2018,6,5,17,0,31.56,59,1007.4,0,10,13.91,169.56
2018,6,5,18,0,30.8,62,1007.7,0,10,13.98,168.11
2018,6,5,19,0,29.46,68,1008.4,0,10,13.01,165.58
2018,6,5,20,0,29.13,72,1009.2,0,0,13.9,163.44
2018,6,5,21,0,28.55,76,1009.8,0,0,14,162.03
2018,6,5,22,0,28.09,79,1010.2,0,0,14,162.03
2018,6,5,23,0,27.74,82,1010.9,0,0,14.15,165.26
2018,6,6,0,0,27.4,84,1011,0,0,13.01,165.58
2018,6,6,1,0,27.09,85,1010.7,0,0,12.66,165.17
2018,6,6,2,0,26.88,86,1010.3,0,0,12.22,166.37
2018,6,6,3,0,26.6,88,1009.7,0,0,11.53,165.53
2018,6,6,4,0,26.37,88,1010,0,0.9,11.87,165.96
2018,6,6,5,0,26.3,88,1010.1,0,0,11.3,170.84
2018,6,6,6,0,26.23,88,1010.1,0,10,11.61,172.87
2018,6,6,7,0,26.13,88,1010.3,0,10,11.3,170.84
2018,6,6,8,0,27.74,84,1010.7,0,10,10.18,171.87
2018,6,6,9,0,29.45,72,1010.5,0,10,13.44,172.3
2018,6,6,10,0,30.37,67,1010.4,0,10,13.76,173.99
2018,6,6,11,0,31.3,63,1010.2,0,100,14.06,177.06
2018,6,6,12,0,31.47,63,1010.4,0,10,14.04,178.53
2018,6,6,13,0,30.86,65,1010.6,0,10,14.04,180
2018,6,6,14,0,29.77,68,1010.3,0.2,82,13.68,180
2018,6,6,15,0,29.47,69,1009.5,0.2,80,14.04,181.47
2018,6,6,16,0,29.46,69,1008.9,0.2,85,14.06,182.94
2018,6,6,17,0,29.08,71,1008.4,0.3,66,13.76,186.01
2018,6,6,18,0,28.81,72,1008.5,0.2,80,13.8,187.5
2018,6,6,19,0,27.91,78,1009.3,0,0,12.68,186.52
2018,6,6,20,0,29.31,71,1009.5,0,0,12.14,168.02
2018,6,6,21,0,28.75,75,1010.2,0,0.9,11.72,169.38
2018,6,6,22,0,28.3,78,1010.7,0,0,11.79,167.66
2018,6,6,23,0,27.84,81,1011.3,0,0,11.87,165.96
2018,6,7,0,0,27.44,83,1011.2,0,0,11.53,165.53
2018,6,7,1,0,27.19,85,1011.1,0,0,10.93,162.76
2018,6,7,2,0,26.98,86,1010.5,0,0,10.93,162.76
2018,6,7,3,0,26.76,87,1009.6,0,0,11.28,163.3
2018,6,7,4,0,26.71,87,1009.8,0,13,11.18,165.07
2018,6,7,5,0,26.6,88,1009.8,0,0,11.44,167.28
2018,6,7,6,0,26.36,88,1009.9,0,0,11.79,167.66
2018,6,7,7,0,26.17,88,1010.1,0,2,12.14,168.02
2018,6,7,8,0,27.68,84,1010.2,0,8,12.07,169.7
2018,6,7,9,0,28.57,74,1010.5,0,14,15.27,171.87
2018,6,7,10,0,29.34,70,1010.6,0,10,16.24,176.19
2018,6,7,11,0,29.36,69,1010.7,0,11,16.56,178.75
2018,6,7,12,0,31.2,62,1010.2,0,10,18,180
2018,6,7,13,0,31.79,60,1009.7,0,10,18.03,183.43
2018,6,7,14,0,30.79,62,1009.2,0,10,17.73,185.83
2018,6,7,15,0,30.56,63,1008.2,0,15.6,16.75,188.65
2018,6,7,16,0,30.51,64,1007.6,0,41,16.1,190.3
2018,6,7,17,0,30.23,65,1007.6,0,51,15.04,191.04
2018,6,7,18,0,29.82,66,1007.8,0,63,13.91,190.44
2018,6,7,19,0,28.92,70,1008.5,0,62,12.02,188.62
2018,6,7,20,0,29.16,72,1008.8,0,0,12.32,173.29
2018,6,7,21,0,28.57,76,1009.5,0,0.6,12.68,173.48
2018,6,7,22,0,28.11,79,1009.9,0,7.2,12.68,173.48
2018,6,7,23,0,27.68,82,1010.1,0,12,12.73,171.87
2018,6,8,0,0,27.22,85,1010.2,0,10.2,12.32,173.29
2018,6,8,1,0,26.82,87,1010,0,8.4,12.73,171.87
2018,6,8,2,0,26.5,88,1009.7,0,9,12.73,171.87
2018,6,8,3,0,26.23,90,1008.6,0,15.9,12.68,173.48
2018,6,8,4,0,26.12,90,1008.5,0,6,12.65,175.1
2018,6,8,5,0,26.12,90,1008.6,0,20,11.9,176.53
2018,6,8,6,0,26.13,90,1009.2,0,14.1,12.26,176.63
2018,6,8,7,0,26.45,89,1009.7,0,30,12.98,176.82
2018,6,8,8,0,27.98,84,1009.8,0,30,14.76,178.6
2018,6,8,9,0,29.13,71,1010.2,0,30,17.28,178.81
2018,6,8,10,0,29.02,70,1010,0,30,17.65,177.66
2018,6,8,11,0,30.24,65,1009.7,0,61,17.64,178.83
2018,6,8,12,0,30.04,64,1009.4,0.1,81,17.64,178.83
2018,6,8,13,0,29.98,64,1009.2,0.3,70,16.92,181.22
2018,6,8,14,0,30.21,64,1008.7,0.4,82,16.95,183.65
2018,6,8,15,0,29.9,65,1008.3,0.3,85,16.62,184.97
2018,6,8,16,0,29.62,67,1007.8,0.3,89,15.91,185.19
2018,6,8,17,0,29.14,69,1007.3,0.5,75,14.47,185.71
2018,6,8,18,0,29.3,70,1007.7,0.4,84,14.15,187.31
2018,6,8,19,0,28.15,76,1008.7,0,30,12.5,191.63
2018,6,8,20,0,27.65,77,1009.7,0,0.6,14.44,184.29
2018,6,8,21,0,27.2,80,1010.3,0,7.2,14.78,182.79
2018,6,8,22,0,26.92,82,1010.4,0,30,14.76,181.4
2018,6,8,23,0,26.68,84,1010.3,0,30,14.4,180
2018,6,9,0,0,26.31,86,1009.8,0,30,13.68,180
2018,6,9,1,0,26.11,88,1009.6,0,30,13.68,180
2018,6,9,2,0,25.96,89,1009.4,0,30,13.68,181.51
2018,6,9,3,0,25.75,90,1008.6,0,30,13.7,183.01
2018,6,9,4,0,25.63,91,1008.4,0,30,13.76,186.01
2018,6,9,5,0,25.54,91,1008.4,0,30,13.8,187.5
2018,6,9,6,0,25.42,91,1008.7,0,30,13.8,187.5
2018,6,9,7,0,25.36,91,1009.3,0,30,14.21,188.75
2018,6,9,8,0,27.26,84,1010,0,30,14.87,186.95
2018,6,9,9,0,29.4,71,1010.8,0,30,17.7,184.67
2018,6,9,10,0,29.75,65,1011.1,0,71,18.73,182.2
2018,6,9,11,0,29.68,64,1010.9,0.1,77,19.09,182.16
2018,6,9,12,0,29.97,63,1010.4,0.1,72,19.11,183.24
